Jour,Heure,Donnée,Valeur
2014-12-09,22:13:04,interieur,24.6
2014-12-09,22:13:06,interieur,24.6
2014-12-09,22:13:08,interieur,24.6
2014-12-09,22:13:10,interieur,24.6
2014-12-09,22:13:12,interieur,24.6
2014-12-09,22:13:14,interieur,24.6
2014-12-09,22:13:16,interieur,24.6
2014-12-09,22:13:18,interieur,24.6
2014-12-09,22:13:20,interieur,24.6
2014-12-09,22:13:22,interieur,24.6
2014-12-09,22:13:24,interieur,24.6
2014-12-09,22:13:26,interieur,24.6
2014-12-09,22:13:29,interieur,24.6
2014-12-09,22:13:30,interieur,24.6
2014-12-09,22:13:33,interieur,24.6
2014-12-09,22:13:35,interieur,24.6
2014-12-09,22:13:37,interieur,24.6
2014-12-09,22:13:39,interieur,24.6
2014-12-09,22:13:41,interieur,24.6
2014-12-09,22:13:43,interieur,24.6
2014-12-09,22:13:45,interieur,24.6
2014-12-09,22:13:47,interieur,24.6
2014-12-09,22:14:03,interieur,24.6
2014-12-09,22:14:05,interieur,24.6
2014-12-09,22:14:07,interieur,24.6
2014-12-09,22:14:09,interieur,24.6
2014-12-09,22:14:11,interieur,24.6
2014-12-09,22:14:13,interieur,24.6
2014-12-09,22:14:15,interieur,24.6
2014-12-09,22:14:17,interieur,24.6
2014-12-09,22:14:19,interieur,24.6
2014-12-09,22:14:21,interieur,24.6
2014-12-09,22:14:23,interieur,24.6
2014-12-09,22:14:25,interieur,24.6
2014-12-09,22:14:27,interieur,24.6
2014-12-09,22:14:29,interieur,24.6
2014-12-09,22:14:31,interieur,24.6
2014-12-09,22:14:34,interieur,24.6
2014-12-09,22:14:36,interieur,24.6
2014-12-09,22:14:38,interieur,24.6
2014-12-09,22:14:40,interieur,24.6
2014-12-09,22:14:42,interieur,24.6
2014-12-09,22:14:44,interieur,24.6
2014-12-09,22:14:46,interieur,24.6
2014-12-09,22:14:48,interieur,24.6
2014-12-09,22:14:50,interieur,24.6
2014-12-09,22:14:52,interieur,24.6
2014-12-09,22:14:54,interieur,24.6
2014-12-09,22:14:56,interieur,24.6
2014-12-09,22:14:58,interieur,24.6
2014-12-09,22:15:00,interieur,24.6
2014-12-09,22:15:02,interieur,24.6
2014-12-09,22:15:04,interieur,24.6
2014-12-09,22:15:06,interieur,24.6
2014-12-09,22:15:08,interieur,24.6
2014-12-09,22:15:10,interieur,24.6
2014-12-09,22:15:12,interieur,24.6
2014-12-09,22:15:14,interieur,24.6
2014-12-09,22:15:16,interieur,24.6
2014-12-09,22:15:18,interieur,24.6
2014-12-09,22:15:20,interieur,24.6
2014-12-09,22:15:22,interieur,24.6
2014-12-09,22:15:24,interieur,24.6
2014-12-09,22:15:26,interieur,24.6
2014-12-09,22:15:28,interieur,24.6
2014-12-09,22:15:30,interieur,24.6
2014-12-09,22:15:32,interieur,24.6
2014-12-09,22:16:27,interieur,24.6
2014-12-09,22:16:36,interieur,24.6
2014-12-09,22:16:38,interieur,24.6
